SimFin ID,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,14099,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,54871,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,184955,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,619745,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,574583,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,191397,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,72924,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,445606,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,178053,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,210001,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,516551,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,93605,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,75856,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62329,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62217,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,62475,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111361,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,111482,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,62581,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,365265,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,45846,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,249502,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,70028,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,166965,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,182952,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,185217,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,442344,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,69211,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,592461,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622,195622
